user_id,idade,genero,numero_de_dependentes,ultimo_salario_informado,classificacao_de_inadimplencia,taxa_de_endividamento,atraso_superior_90_dias,atraso_30_59_dias,atraso_60_89_dias,total_de_emprestimo_por_id,score_segmentado,faixa_etaria,perfil_pagador
14248,40,M,2,9700,Sem histórico de inadimplência,0,0,0,0,11,0,Adultos (31-50 anos),bom_pagador
19804,40,F,1,4200,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
32581,40,F,0,3250,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
22928,40,M,3,11000,Sem histórico de inadimplência,0,0,0,0,13,0,Adultos (31-50 anos),bom_pagador
4622,40,M,0,4400,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
32671,40,M,1,4115,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
3496,40,F,2,1800,Sem histórico de inadimplência,0,0,0,0,1,0,Adultos (31-50 anos),bom_pagador
15325,40,M,0,1800,Sem histórico de inadimplência,0,0,0,0,0,0,Adultos (31-50 anos),bom_pagador
28644,40,F,0,8750,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
18517,40,M,0,5000,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
13805,40,M,1,1201,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
2639,40,F,2,5000,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
1466,40,F,0,5343,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
8690,40,F,0,8482,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
35399,40,F,3,5000,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
23282,40,M,1,3000,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
426,40,F,3,16250,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
15094,40,M,0,5640,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
4097,40,M,0,2500,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
26018,40,F,1,8000,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
19996,40,F,1,4583,Sem histórico de inadimplência,0,0,0,0,16,0,Adultos (31-50 anos),bom_pagador
22972,40,M,3,4600,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
4902,40,M,3,4371,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
20283,40,M,1,2000,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
35904,40,F,0,5100,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
3403,40,M,5,4200,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
9271,40,M,3,9200,Sem histórico de inadimplência,0,0,0,0,11,0,Adultos (31-50 anos),bom_pagador
27104,40,F,4,4500,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
32522,40,M,0,2981,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
3457,40,M,0,7500,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
24012,40,M,0,14000,Sem histórico de inadimplência,0,0,0,0,16,0,Adultos (31-50 anos),bom_pagador
12321,40,F,1,5600,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
3679,40,F,5,7300,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
6412,40,M,0,3581,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
143,40,M,3,5000,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
3424,40,F,1,11916,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
10907,40,M,3,17000,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
24663,40,M,4,3828,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
7029,40,M,0,5835,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
6237,40,M,5,10000,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
11150,40,F,0,2500,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
31068,40,M,2,4583,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
15822,40,M,0,6000,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
1256,40,F,2,5333,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
23100,40,M,0,3500,Sem histórico de inadimplência,0,0,0,0,1,0,Adultos (31-50 anos),bom_pagador
23876,40,F,3,6517,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
1524,40,F,1,3709,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
32017,40,M,3,4200,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
33104,40,F,0,7416,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
8702,40,M,2,6000,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
27227,40,M,2,5294,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
13189,40,M,2,6833,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
32299,40,F,0,4000,Sem histórico de inadimplência,0,0,0,0,1,0,Adultos (31-50 anos),bom_pagador
17884,40,F,3,5334,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
28730,40,F,1,4153,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
8399,40,F,2,9000,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
5409,40,M,1,6417,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
9713,40,F,1,8100,Sem histórico de inadimplência,0,0,0,0,23,0,Adultos (31-50 anos),bom_pagador
3296,40,F,0,3600,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
30467,40,M,2,5400,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
21843,40,M,1,7453,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
4806,40,F,2,17625,Sem histórico de inadimplência,0,0,0,0,14,0,Adultos (31-50 anos),bom_pagador
19347,40,M,0,3151,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
14047,40,M,1,3494,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
31531,40,M,0,7083,Sem histórico de inadimplência,0,0,0,0,14,0,Adultos (31-50 anos),bom_pagador
23869,40,M,0,6000,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
22621,40,F,0,5100,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
1691,40,M,1,5926,Sem histórico de inadimplência,0,0,0,0,13,0,Adultos (31-50 anos),bom_pagador
27997,40,M,3,6700,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
18959,40,F,0,4000,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
1001,40,F,2,15000,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
17012,40,M,2,2176,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
30478,40,F,1,5000,Sem histórico de inadimplência,0,0,0,0,20,0,Adultos (31-50 anos),bom_pagador
13717,40,M,3,11665,Sem histórico de inadimplência,0,0,0,0,18,0,Adultos (31-50 anos),bom_pagador
19231,40,M,0,4000,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
22340,40,M,1,6400,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
1736,40,F,2,8000,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
8580,40,M,0,20000,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
23256,40,F,2,12333,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
29843,40,M,3,3583,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
3884,40,F,0,7583,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
9335,40,M,0,3790,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
34852,40,M,2,7870,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
2960,40,M,0,6000,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
21361,40,F,1,8079,Sem histórico de inadimplência,0,0,0,0,20,0,Adultos (31-50 anos),bom_pagador
8276,40,F,0,4700,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
22842,40,M,2,7253,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
30239,40,F,1,5868,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
31244,40,F,2,5000,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
7133,40,F,2,2500,Sem histórico de inadimplência,0,0,0,0,11,0,Adultos (31-50 anos),bom_pagador
10123,40,M,0,5833,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
1598,40,F,2,4500,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
13764,40,F,3,4954,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
7489,40,M,2,6000,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
28456,40,F,3,6809,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
33480,40,M,2,4300,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
10975,40,M,2,3125,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
17511,40,M,1,5524,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
25746,40,F,1,5985,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
14863,40,M,2,6800,Sem histórico de inadimplência,0,0,0,0,11,0,Adultos (31-50 anos),bom_pagador
8232,40,M,4,4626,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
1653,40,F,2,5018,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
24432,40,M,2,11276,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
22277,40,M,3,4904,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
5582,40,M,5,7603,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
8732,40,M,0,5716,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
16532,40,M,0,5200,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
19909,40,M,2,8100,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
11518,40,F,2,10333,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
23009,40,M,0,6750,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
21828,40,M,0,3333,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
12095,40,M,2,5770,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
28962,40,M,8,3750,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
28063,40,M,0,10500,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
2117,40,M,3,8000,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
25430,40,F,0,10686,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
31731,40,M,2,6700,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
9751,40,M,1,2795,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
21840,40,M,2,5798,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
35913,40,F,2,7636,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
6987,40,M,4,8916,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
9626,40,F,1,4334,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
6184,40,F,1,6176,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
12415,40,M,2,700,Sem histórico de inadimplência,0,0,0,0,0,0,Adultos (31-50 anos),bom_pagador
19800,40,M,0,4999,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
16682,40,M,1,4600,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
4931,40,M,0,100000,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
32689,40,M,0,13885,Sem histórico de inadimplência,0,0,0,0,18,0,Adultos (31-50 anos),bom_pagador
34316,40,F,2,15500,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
22672,40,M,2,5867,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
35953,40,F,0,5091,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
26045,40,M,0,3939,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
10777,40,M,3,18000,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
33877,40,M,0,2283,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
3963,40,M,0,8300,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
30310,40,F,0,5666,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
2201,40,F,0,3548,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
10485,40,M,0,12500,Sem histórico de inadimplência,0,0,0,0,23,0,Adultos (31-50 anos),bom_pagador
27132,40,M,0,6667,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
8382,40,M,5,9000,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
21765,40,M,2,4400,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
8552,40,M,1,5707,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
23311,40,M,0,7694,Sem histórico de inadimplência,0,0,0,0,15,0,Adultos (31-50 anos),bom_pagador
16951,40,M,1,7583,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
29312,40,M,0,3875,Sem histórico de inadimplência,0,0,0,0,1,0,Adultos (31-50 anos),bom_pagador
14743,40,M,2,6166,Sem histórico de inadimplência,0,0,0,0,14,0,Adultos (31-50 anos),bom_pagador
25763,40,M,1,6417,Sem histórico de inadimplência,0,0,0,0,14,0,Adultos (31-50 anos),bom_pagador
31831,40,M,0,7500,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
13518,40,F,3,9166,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
26705,40,M,0,5900,Sem histórico de inadimplência,0,0,0,0,15,0,Adultos (31-50 anos),bom_pagador
17242,40,M,3,7109,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
1260,40,M,0,6364,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
5714,40,M,1,4800,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
1711,40,M,3,8750,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
5164,40,F,0,5253,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
27693,40,F,1,3400,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
22360,40,M,0,6300,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
23631,40,M,2,10000,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
3107,40,M,0,10000,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
19125,40,M,1,4000,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
1546,40,F,0,3500,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
6253,40,F,1,2775,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
16266,40,F,0,1100,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
20068,40,M,0,6800,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
4590,40,F,3,9000,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
14967,40,M,0,8100,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
15254,40,M,3,3100,Sem histórico de inadimplência,0,0,0,0,0,0,Adultos (31-50 anos),bom_pagador
11604,40,F,0,9166,Sem histórico de inadimplência,0,0,0,0,9,0,Adultos (31-50 anos),bom_pagador
2363,40,M,0,3200,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
35544,40,F,1,3800,Sem histórico de inadimplência,0,0,0,0,11,0,Adultos (31-50 anos),bom_pagador
9773,40,F,0,2660,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
17526,40,F,2,8000,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
20475,40,M,2,7876,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
30688,40,M,1,12000,Sem histórico de inadimplência,0,0,0,0,13,0,Adultos (31-50 anos),bom_pagador
21164,40,F,2,4300,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
29353,40,F,3,7452,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
27231,40,M,2,12066,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
13577,40,M,0,5510,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
33307,40,M,0,7500,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
9428,40,M,0,6600,Sem histórico de inadimplência,0,0,0,0,16,0,Adultos (31-50 anos),bom_pagador
7356,40,F,2,8667,Sem histórico de inadimplência,0,0,0,0,11,0,Adultos (31-50 anos),bom_pagador
20661,40,F,3,6833,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
21610,40,F,1,3800,Sem histórico de inadimplência,0,0,0,0,0,0,Adultos (31-50 anos),bom_pagador
28009,40,M,2,8100,Sem histórico de inadimplência,0,0,0,0,12,0,Adultos (31-50 anos),bom_pagador
14011,40,M,1,4000,Sem histórico de inadimplência,0,0,0,0,6,0,Adultos (31-50 anos),bom_pagador
2988,40,M,0,2533,Sem histórico de inadimplência,0,0,0,0,1,0,Adultos (31-50 anos),bom_pagador
9669,40,M,3,11600,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
17470,40,F,2,10329,Sem histórico de inadimplência,0,0,0,0,5,0,Adultos (31-50 anos),bom_pagador
11792,40,M,0,6604,Sem histórico de inadimplência,0,0,0,0,7,0,Adultos (31-50 anos),bom_pagador
5476,40,F,0,2800,Sem histórico de inadimplência,0,0,0,0,4,0,Adultos (31-50 anos),bom_pagador
20340,40,M,2,3902,Sem histórico de inadimplência,0,0,0,0,2,0,Adultos (31-50 anos),bom_pagador
23151,40,M,0,3916,Sem histórico de inadimplência,0,0,0,0,8,0,Adultos (31-50 anos),bom_pagador
18521,40,F,2,10500,Sem histórico de inadimplência,0,0,0,0,10,0,Adultos (31-50 anos),bom_pagador
30687,40,M,2,6833,Sem histórico de inadimplência,0,0,0,0,18,0,Adultos (31-50 anos),bom_pagador
19754,40,M,0,3800,Sem histórico de inadimplência,0,0,0,0,3,0,Adultos (31-50 anos),bom_pagador
30846,40,F,3,10100,Sem histórico de inadimplência,1,0,0,0,14,1,Adultos (31-50 anos),mau_pagador
17345,40,M,3,4666,Sem histórico de inadimplência,1,0,0,0,11,1,Adultos (31-50 anos),mau_pagador
11114,40,M,0,5416,Sem histórico de inadimplência,1,0,0,0,5,1,Adultos (31-50 anos),mau_pagador
17619,40,F,1,7083,Sem histórico de inadimplência,1,0,0,0,9,1,Adultos (31-50 anos),mau_pagador
18111,40,M,1,10000,Sem histórico de inadimplência,0,0,1,0,10,1,Adultos (31-50 anos),mau_pagador
20167,40,M,2,12000,Sem histórico de inadimplência,1,0,0,0,14,1,Adultos (31-50 anos),mau_pagador
10279,40,F,3,4741,Sem histórico de inadimplência,1,0,0,0,17,1,Adultos (31-50 anos),mau_pagador
13838,40,F,2,4383,Sem histórico de inadimplência,1,0,0,0,8,1,Adultos (31-50 anos),mau_pagador
7693,40,F,3,8136,Sem histórico de inadimplência,0,0,1,0,10,1,Adultos (31-50 anos),mau_pagador
30504,40,F,1,7500,Sem histórico de inadimplência,0,0,1,0,1,1,Adultos (31-50 anos),mau_pagador
32500,40,M,2,4800,Sem histórico de inadimplência,0,0,1,0,6,1,Adultos (31-50 anos),mau_pagador
4302,40,M,2,4000,Sem histórico de inadimplência,0,0,1,0,3,1,Adultos (31-50 anos),mau_pagador
29483,40,M,1,3500,Sem histórico de inadimplência,1,0,0,0,7,1,Adultos (31-50 anos),mau_pagador
17518,40,F,0,9583,Sem histórico de inadimplência,1,0,0,0,22,1,Adultos (31-50 anos),mau_pagador
24176,40,F,0,7920,Sem histórico de inadimplência,1,0,0,0,9,1,Adultos (31-50 anos),mau_pagador
23017,40,M,2,1625,Sem histórico de inadimplência,1,0,0,0,8,1,Adultos (31-50 anos),mau_pagador
3813,40,F,3,5600,Sem histórico de inadimplência,1,0,0,0,6,1,Adultos (31-50 anos),mau_pagador
8636,40,F,2,6235,Sem histórico de inadimplência,1,0,0,0,7,1,Adultos (31-50 anos),mau_pagador
30354,40,M,2,7000,Sem histórico de inadimplência,0,0,1,0,9,1,Adultos (31-50 anos),mau_pagador
10342,40,M,1,8688,Sem histórico de inadimplência,0,0,1,0,7,1,Adultos (31-50 anos),mau_pagador
32642,40,M,0,3000,Sem histórico de inadimplência,1,0,0,0,6,1,Adultos (31-50 anos),mau_pagador
10571,40,M,4,8250,Sem histórico de inadimplência,1,0,0,0,8,1,Adultos (31-50 anos),mau_pagador
17117,40,M,0,6920,Sem histórico de inadimplência,0,0,1,0,5,1,Adultos (31-50 anos),mau_pagador
9307,40,M,2,5000,Sem histórico de inadimplência,1,0,0,0,15,1,Adultos (31-50 anos),mau_pagador
31246,40,F,0,5359,Sem histórico de inadimplência,1,0,0,0,6,1,Adultos (31-50 anos),mau_pagador
10574,40,M,0,3500,Sem histórico de inadimplência,1,0,0,0,6,1,Adultos (31-50 anos),mau_pagador
9866,40,F,0,3043,Sem histórico de inadimplência,1,0,0,0,11,1,Adultos (31-50 anos),mau_pagador
5547,40,M,2,10000,Sem histórico de inadimplência,1,0,0,0,4,1,Adultos (31-50 anos),mau_pagador
668,40,M,0,4975,Sem histórico de inadimplência,1,0,0,0,8,1,Adultos (31-50 anos),mau_pagador
23626,40,F,2,6033,Sem histórico de inadimplência,1,0,0,0,9,1,Adultos (31-50 anos),mau_pagador
24499,40,F,1,7960,Sem histórico de inadimplência,0,0,1,0,10,1,Adultos (31-50 anos),mau_pagador
16598,40,F,3,5960,Sem histórico de inadimplência,0,0,1,0,9,1,Adultos (31-50 anos),mau_pagador
17580,40,M,1,9515,Sem histórico de inadimplência,0,0,1,0,9,1,Adultos (31-50 anos),mau_pagador
23059,40,F,4,11130,Sem histórico de inadimplência,0,0,1,0,4,1,Adultos (31-50 anos),mau_pagador
28317,40,M,2,6400,Sem histórico de inadimplência,1,0,0,0,17,1,Adultos (31-50 anos),mau_pagador
19734,40,M,0,2500,Sem histórico de inadimplência,0,0,1,0,6,1,Adultos (31-50 anos),mau_pagador
6194,40,M,2,17400,Sem histórico de inadimplência,1,0,0,0,20,1,Adultos (31-50 anos),mau_pagador
7088,40,M,2,4232,Sem histórico de inadimplência,1,0,0,0,13,1,Adultos (31-50 anos),mau_pagador
3938,40,F,2,4032,Sem histórico de inadimplência,1,0,0,0,9,1,Adultos (31-50 anos),mau_pagador
22720,40,M,0,5683,Sem histórico de inadimplência,0,0,1,0,8,1,Adultos (31-50 anos),mau_pagador
13154,40,M,2,5611,Sem histórico de inadimplência,1,0,0,0,11,1,Adultos (31-50 anos),mau_pagador
24515,40,M,3,4088,Sem histórico de inadimplência,1,0,0,0,6,1,Adultos (31-50 anos),mau_pagador
13901,40,F,2,9167,Sem histórico de inadimplência,0,0,1,0,16,1,Adultos (31-50 anos),mau_pagador
13753,40,F,2,4333,Sem histórico de inadimplência,0,0,1,0,3,1,Adultos (31-50 anos),mau_pagador
2890,40,F,0,3126,Sem histórico de inadimplência,1,0,0,0,10,1,Adultos (31-50 anos),mau_pagador
8629,40,M,3,6791,Sem histórico de inadimplência,1,0,0,0,8,1,Adultos (31-50 anos),mau_pagador
22985,40,M,3,5416,Sem histórico de inadimplência,0,0,1,0,11,1,Adultos (31-50 anos),mau_pagador
26499,40,F,2,2600,Sem histórico de inadimplência,1,0,0,0,3,1,Adultos (31-50 anos),mau_pagador
4376,40,F,1,4770,Sem histórico de inadimplência,0,0,1,0,10,1,Adultos (31-50 anos),mau_pagador
24493,40,F,0,2375,Sem histórico de inadimplência,0,0,1,0,8,1,Adultos (31-50 anos),mau_pagador
26668,40,M,2,3453,Sem histórico de inadimplência,0,0,1,0,9,1,Adultos (31-50 anos),mau_pagador
26256,40,F,0,4000,Sem histórico de inadimplência,1,0,0,0,6,1,Adultos (31-50 anos),mau_pagador
